#VOG	FreqVir	FreqHost	Viral Quotient
VOG5643	0.0100806452	0	1
VOG5644	0.0040322581	0	1
VOG5645	0.0040322581	0	1
VOG5646	0.0036962366	0	1
VOG5647	0.0067204301	0	1
VOG5648	0.0040322581	0	1
VOG5649	0.0040322581	0.000200441	0.9526446439
VOG5650	0.0080645161	0	1
VOG5651	0.0053763441	0	1
VOG5652	0.0063844086	0	1
VOG5653	0.0040322581	0	1
VOG5654	0.0040322581	0	1
VOG5655	0.002688172	0	1
VOG5656	0.0497311828	0.4960914011	0.0911123582
VOG5657	0.0040322581	0	1
VOG5658	0.002688172	0	1
VOG5659	0.0067204301	0	1
VOG5660	0.0070564516	0.000200441	0.9723792287
VOG5661	0.002016129	0	1
VOG5662	0.0047043011	0.0006013229	0.8866631122
VOG5663	0.0073924731	0	1
VOG5664	0.0040322581	0	1
VOG5665	0.0040322581	0	1
VOG5666	0.0040322581	0.000200441	0.9526446439
VOG5667	0.0047043011	0	1
VOG5668	0.0047043011	0	1
VOG5669	0.0033602151	0	1
VOG5670	0.0047043011	0	1
VOG5671	0.0040322581	0	1
VOG5672	0.0040322581	0	1
VOG5673	0.0040322581	0	1
VOG5674	0.0043682796	0	1
VOG5675	0.0053763441	0	1
VOG5676	0.0043682796	0	1
VOG5677	0.0043682796	0	1
VOG5678	0.0040322581	0	1
VOG5679	0.0040322581	0	1
VOG5680	0.0040322581	0.0012026458	0.7702640111
VOG5681	0.0043682796	0	1
VOG5682	0.0040322581	0	1
VOG5683	0.0016801075	0	1
VOG5684	0.0057123656	0	1
VOG5685	0.0040322581	0	1
VOG5686	0.0033602151	0	1
VOG5687	0.0040322581	0.0008017639	0.8341414479
VOG5688	0.0036962366	0	1
VOG5689	0.0040322581	0	1
VOG5690	0.0040322581	0	1
VOG5691	0.0040322581	0	1
VOG5692	0.0040322581	0	1
VOG5693	0.0040322581	0	1
VOG5694	0.0040322581	0	1
VOG5695	0.0040322581	0	1
VOG5696	0.0047043011	0	1
VOG5697	0.0040322581	0	1
VOG5698	0.0040322581	0.0146321908	0.2160394925
VOG5699	0.0040322581	0	1
VOG5700	0.0063844086	0	1
VOG5701	0.0036962366	0	1
VOG5702	0.0036962366	0	1
VOG5703	0.0036962366	0	1
VOG5704	0.0040322581	0	1
VOG5705	0.0036962366	0	1
VOG5706	0.0036962366	0	1
VOG5707	0.0040322581	0.5095209461	0.0078516851
VOG5708	0.0036962366	0	1
VOG5709	0.0057123656	0.0693525757	0.0760989817
VOG5710	0.0036962366	0	1
VOG5711	0.0040322581	0	1
VOG5712	0.0043682796	0	1
VOG5713	0.0053763441	0	1
VOG5714	0.0036962366	0	1
VOG5715	0.0043682796	0	1
VOG5716	0.002688172	0	1
VOG5717	0.0033602151	0.000200441	0.9437067302
VOG5718	0.0043682796	0	1
VOG5719	0.0073924731	0.0010022049	0.8806142589
VOG5720	0.002016129	0	1
VOG5721	0.0036962366	0.0018039687	0.6720179273
VOG5722	0.0036962366	0.0016035278	0.6974341378
VOG5723	0.0040322581	0	1
VOG5724	0.0043682796	0	1
VOG5725	0.0040322581	0	1
VOG5726	0.0036962366	0	1
VOG5727	0.0043682796	0	1
VOG5728	0.0050403226	0	1
VOG5729	0.0043682796	0	1
VOG5730	0.0036962366	0	1
VOG5731	0.0036962366	0	1
VOG5732	0.0060483871	0	1
VOG5733	0.0036962366	0.0144317498	0.2038966974
VOG5734	0.0040322581	0.0010022049	0.8009311286
VOG5735	0.0100806452	0	1
VOG5736	0.0040322581	0.0006013229	0.8702250131
VOG5737	0.0033602151	0	1
VOG5738	0.0036962366	0	1
VOG5739	0.0036962366	0	1
VOG5740	0.0036962366	0	1
VOG5741	0.0036962366	0	1
VOG5742	0.0030241935	0.1591501303	0.018647795
VOG5743	0.0036962366	0	1
VOG5744	0.0036962366	0.0004008819	0.9021551512
VOG5745	0.0036962366	0	1
VOG5746	0.0036962366	0	1
VOG5747	0.0036962366	0	1
VOG5748	0.0067204301	0	1
VOG5749	0.0144489247	0	1
VOG5750	0.0036962366	0	1
VOG5751	0.0104166667	0.0184405693	0.3609724333
VOG5752	0.0036962366	0.0018039687	0.6720179273
VOG5753	0.0036962366	0.000200441	0.9485610578
VOG5754	0.0036962366	0	1
VOG5755	0.0097446237	0	1
VOG5756	0.0036962366	0	1
VOG5757	0.0033602151	0.0034074965	0.496506837
VOG5758	0.0047043011	0	1
VOG5759	0.0036962366	0	1
VOG5760	0.0043682796	0	1
VOG5761	0.0010080645	0	1
VOG5762	0.0030241935	0.0018039687	0.6263653484
VOG5763	0.0040322581	0	1
VOG5764	0.0036962366	0.000200441	0.9485610578
VOG5765	0.0040322581	0	1
VOG5766	0.0067204301	0	1
VOG5767	0.0036962366	0	1
VOG5768	0.0040322581	0	1
VOG5769	0.0030241935	0.000200441	0.9378407168
VOG5770	0.0067204301	0	1
VOG5771	0.029905914	0	1
VOG5772	0.0084005376	0	1
VOG5773	0.0033602151	0	1
VOG5774	0.0050403226	0.0014030868	0.7822446612
VOG5775	0.0036962366	0.0665464021	0.0526209811
VOG5776	0.0040322581	0.0006013229	0.8702250131
VOG5777	0.0036962366	0.0018039687	0.6720179273
VOG5778	0.0036962366	0	1
VOG5779	0.0426747312	0	1
VOG5780	0.0036962366	0	1
VOG5781	0.002688172	0	1
VOG5782	0.0036962366	0.4548005612	0.0080616409
VOG5783	0.0060483871	0.000200441	0.9679234301
VOG5784	0.0057123656	0	1
VOG5785	0.0047043011	0	1
VOG5786	0.0033602151	0	1
VOG5787	0.0073924731	0.0106233714	0.4103317557
VOG5788	0.0060483871	0	1
VOG5789	0.0036962366	0	1
VOG5790	0.0036962366	0.0030066146	0.5514424381
VOG5791	0.0043682796	0	1
VOG5792	0.0033602151	0	1
VOG5793	0.0040322581	0	1
VOG5794	0.0033602151	0	1
VOG5795	0.0053763441	0	1
VOG5796	0.002688172	0	1
VOG5797	0.0036962366	0	1
VOG5798	0.0036962366	0	1
VOG5799	0.0040322581	0	1
VOG5800	0.0036962366	0	1
VOG5801	0.0036962366	0	1
VOG5802	0.0036962366	0	1
VOG5803	0.0036962366	0	1
VOG5804	0.0036962366	0	1
VOG5805	0.0036962366	0	1
VOG5806	0.0036962366	0	1
VOG5807	0.0040322581	0	1
VOG5808	0.0036962366	0	1
VOG5809	0.0036962366	0	1
VOG5810	0.0036962366	0	1
VOG5811	0.0040322581	0	1
VOG5812	0.0080645161	0	1
VOG5813	0.0036962366	0	1
VOG5814	0.0036962366	0.0036079375	0.5060444272
VOG5815	0.0033602151	0	1
VOG5816	0.0010080645	0	1
VOG5817	0.0036962366	0	1
VOG5818	0.0036962366	0.7937462417	0.0046351137
VOG5819	0.0120967742	0	1
VOG5820	0.0036962366	0.0008017639	0.8217510444
VOG5821	0.0016801075	0.000200441	0.8934135597
VOG5822	0.0053763441	0	1
VOG5823	0.0030241935	0	1
VOG5824	0.0040322581	0	1
VOG5825	0.0033602151	0	1
VOG5826	0.0033602151	0.0098216075	0.2549127809
VOG5827	0.0080645161	0	1
VOG5828	0.0040322581	0	1
VOG5829	0.0040322581	0.0004008819	0.9095715588
VOG5830	0.0030241935	0.0054119062	0.3584824316
VOG5831	0.0040322581	0	1
VOG5832	0.0036962366	0.0006013229	0.8600780479
VOG5833	0.0057123656	0.0030066146	0.6551644226
VOG5834	0.0036962366	0.000200441	0.9485610578
VOG5835	0.002688172	0	1
VOG5836	0.0036962366	0.0012026458	0.7545060837
VOG5837	0.0033602151	0.0465023051	0.0673895953
VOG5838	0.0033602151	0.0024052916	0.5828134857
VOG5839	0.0040322581	0	1
VOG5840	0.0033602151	0.000200441	0.9437067302
VOG5841	0.0033602151	0.000200441	0.9437067302
VOG5842	0.0043682796	0	1
VOG5843	0.0036962366	0	1
VOG5844	0.0036962366	0.000200441	0.9485610578
VOG5845	0.0033602151	0	1
VOG5846	0.0033602151	0	1
VOG5847	0.0033602151	0	1
VOG5848	0.0033602151	0.000200441	0.9437067302
VOG5849	0.0043682796	0	1
VOG5850	0.0047043011	0.0004008819	0.9214755007
VOG5851	0.0036962366	0.0004008819	0.9021551512
VOG5852	0.0033602151	0.000200441	0.9437067302
VOG5853	0.0043682796	0.0044097013	0.4976405865
VOG5854	0.0087365591	0	1
VOG5855	0.0036962366	0.0020044097	0.6483890405
VOG5856	0.0036962366	0	1
VOG5857	0.0050403226	0	1
VOG5858	0.0033602151	0	1
VOG5859	0.0033602151	0	1
VOG5860	0.0033602151	0	1
VOG5861	0.0033602151	0	1
VOG5862	0.0033602151	0	1
VOG5863	0.0033602151	0	1
VOG5864	0.0033602151	0	1
VOG5865	0.0033602151	0	1
VOG5866	0.0033602151	0.000200441	0.9437067302
VOG5867	0.0067204301	0.0408899579	0.1411547015
VOG5868	0.0036962366	0.000200441	0.9485610578
VOG5869	0.0063844086	0	1
VOG5870	0.0107526882	0	1
VOG5871	0.0090725806	0	1
VOG5872	0.0040322581	0	1
VOG5873	0.0033602151	0.0028061736	0.544924307
VOG5874	0.0070564516	0	1
VOG5875	0.0087365591	0	1
VOG5876	0.0084005376	0	1
VOG5877	0.0097446237	0	1
VOG5878	0.0036962366	0.0014030868	0.7248484368
VOG5879	0.0033602151	0.0010022049	0.7702640111
VOG5880	0.0033602151	0	1
VOG5881	0.0040322581	0	1
VOG5882	0.0040322581	0	1
VOG5883	0.0040322581	0.000200441	0.9526446439
VOG5884	0.0033602151	0	1
VOG5885	0.002688172	0	1
VOG5886	0.0033602151	0.1441170575	0.0227846298
VOG5887	0.0033602151	0	1
VOG5888	0.0043682796	0	1
VOG5889	0.0063844086	0	1
VOG5890	0.0063844086	0	1
VOG5891	0.0067204301	0	1
VOG5892	0.0067204301	0	1
VOG5893	0.0063844086	0	1
VOG5894	0.0067204301	0	1
VOG5895	0.0067204301	0	1
VOG5896	0.0067204301	0	1
VOG5897	0.0050403226	0	1
VOG5898	0.0033602151	0	1
VOG5899	0.0040322581	0	1
VOG5900	0.0030241935	0	1
VOG5901	0.0050403226	0.0032070555	0.6111424162
VOG5902	0.0043682796	0	1
VOG5903	0.0040322581	0	1
VOG5904	0.0036962366	0.0008017639	0.8217510444
VOG5905	0.0047043011	0.000200441	0.959133229
VOG5906	0.0033602151	0	1
VOG5907	0.0184811828	0	1
VOG5908	0.0033602151	0	1
VOG5909	0.0033602151	0.000200441	0.9437067302
VOG5910	0.0033602151	0.000200441	0.9437067302
VOG5911	0.0033602151	0	1
VOG5912	0.0033602151	0	1
VOG5913	0.0023521505	0	1
VOG5914	0.0033602151	0	1
VOG5915	0.0036962366	0.000200441	0.9485610578
VOG5916	0.0016801075	0	1
VOG5917	0.0033602151	0	1
VOG5918	0.0036962366	0	1
VOG5919	0.0036962366	0	1
VOG5920	0.0047043011	0	1
VOG5921	0.0040322581	0.000200441	0.9526446439
VOG5922	0.0036962366	0	1
VOG5923	0.0033602151	0.0008017639	0.8073599379
VOG5924	0.0036962366	0	1
VOG5925	0.0033602151	0	1
VOG5926	0.0050403226	0	1
VOG5927	0.0033602151	0	1
VOG5928	0.0040322581	0	1
VOG5929	0.0036962366	0.0038083784	0.4925284726
VOG5930	0.0067204301	0	1
VOG5931	0.0030241935	0.0008017639	0.7904409823
VOG5932	0.0033602151	0	1
VOG5933	0.0033602151	0	1
VOG5934	0.0033602151	0	1
VOG5935	0.0033602151	0	1
VOG5936	0.0033602151	0	1
VOG5937	0.0030241935	0	1
VOG5938	0.0033602151	0	1
VOG5939	0.0033602151	0	1
VOG5940	0.0043682796	0	1
VOG5941	0.0033602151	0	1
VOG5942	0.0033602151	0.0006013229	0.8482097317
VOG5943	0.0030241935	0	1
VOG5944	0.0033602151	0.0244537984	0.1208101472
VOG5945	0.0033602151	0	1
VOG5946	0.0030241935	0	1
VOG5947	0.0036962366	0	1
VOG5948	0.0033602151	0	1
VOG5949	0.0033602151	0	1
VOG5950	0.0302419355	0	1
VOG5951	0.0033602151	0	1
VOG5952	0.002016129	0	1
VOG5953	0.0033602151	0	1
VOG5954	0.0104166667	0	1
VOG5955	0.001344086	0	1
VOG5956	0.0033602151	0	1
VOG5957	0.0033602151	0	1
VOG5958	0.0033602151	0	1
VOG5959	0.0053763441	0	1
VOG5960	0.0040322581	0.0024052916	0.6263653484
VOG5961	0.0033602151	0	1
VOG5962	0.0033602151	0	1
VOG5963	0.0040322581	0	1
VOG5964	0.0033602151	0	1
VOG5965	0.0033602151	0	1
VOG5966	0.0033602151	0	1
VOG5967	0.0033602151	0	1
VOG5968	0.0033602151	0	1
VOG5969	0.0033602151	0	1
VOG5970	0.0033602151	0	1
VOG5971	0.0033602151	0	1
VOG5972	0.0033602151	0	1
VOG5973	0.0033602151	0	1
VOG5974	0.0033602151	0.0008017639	0.8073599379
VOG5975	0.0033602151	0	1
VOG5976	0.0033602151	0	1
VOG5977	0.0033602151	0	1
VOG5978	0.0033602151	0	1
VOG5979	0.0033602151	0.4574062938	0.0072926634
VOG5980	0.0033602151	0	1
VOG5981	0.0067204301	0	1
VOG5982	0.0033602151	0	1
VOG5983	0.0003360215	0	1
VOG5984	0.0033602151	0	1
VOG5985	0.0033602151	0	1
VOG5986	0.0033602151	0	1
VOG5987	0.0033602151	0	1
VOG5988	0.0030241935	0	1
VOG5989	0.0030241935	0	1
VOG5990	0.0030241935	0	1
VOG5991	0.0030241935	0	1
VOG5992	0.0030241935	0	1
VOG5993	0.0033602151	0.0004008819	0.8934135597
VOG5994	0.0030241935	0.0144317498	0.1732472133
VOG5995	0.0036962366	0	1
VOG5996	0.0030241935	0.0014030868	0.6830815572
VOG5997	0.0033602151	0.0022048507	0.6038050977
VOG5998	0.0030241935	0.0032070555	0.485327021
VOG5999	0.0030241935	0	1
VOG6000	0.0030241935	0.000200441	0.9378407168
VOG6001	0.0087365591	0.0014030868	0.8616236898
VOG6002	0.0030241935	0.0004008819	0.8829567577
VOG6003	0.0030241935	0	1
VOG6004	0.0036962366	0	1
VOG6005	0.002688172	0.000200441	0.9306099608
VOG6006	0.0030241935	0	1
VOG6007	0.0030241935	0.0727600722	0.0399052959
VOG6008	0.0030241935	0	1
VOG6009	0.0030241935	0	1
VOG6010	0.0023521505	0	1
VOG6011	0.0050403226	0	1
VOG6012	0.0047043011	0.0024052916	0.6616836242
VOG6013	0.0033602151	0	1
VOG6014	0.0030241935	0	1
VOG6015	0.0047043011	0	1
VOG6016	0.0067204301	0.000200441	0.9710381876
VOG6017	0.0030241935	0	1
VOG6018	0.002688172	0	1
VOG6019	0.0030241935	0	1
VOG6020	0.0030241935	0	1
VOG6021	0.0030241935	0	1
VOG6022	0.0030241935	0.000200441	0.9378407168
VOG6023	0.0030241935	0	1
VOG6024	0.0087365591	0	1
VOG6025	0.0030241935	0	1
VOG6026	0.0030241935	0	1
VOG6027	0.0057123656	0	1
VOG6028	0.0030241935	0.0072158749	0.2953294264
VOG6029	0.0030241935	0	1
VOG6030	0.002688172	0.0116255763	0.1878035008
VOG6031	0.0033602151	0.0008017639	0.8073599379
VOG6032	0.0047043011	0	1
VOG6033	0.0047043011	0.000200441	0.959133229
VOG6034	0.0033602151	0.0168370415	0.1663698753
VOG6035	0.0033602151	0	1
VOG6036	0.0030241935	0.0006013229	0.8341414479
VOG6037	0.002688172	0	1
VOG6038	0.0067204301	0	1
VOG6039	0.0016801075	0	1
VOG6040	0.0053763441	0	1
VOG6041	0.0016801075	0	1
VOG6042	0.0036962366	0.000200441	0.9485610578
VOG6043	0.0087365591	0	1
VOG6044	0.0087365591	0	1
VOG6045	0.0087365591	0	1
VOG6046	0.0100806452	0	1
VOG6047	0.0084005376	0	1
VOG6048	0.0030241935	0	1
VOG6049	0.0036962366	0	1
VOG6050	0.0033602151	0.006614552	0.336871531
VOG6051	0.0030241935	0	1
VOG6052	0.0023521505	0.0158348366	0.1293315113
VOG6053	0.0033602151	0.000200441	0.9437067302
VOG6054	0.0033602151	0.0162357186	0.1714751191
VOG6055	0.0043682796	0	1
VOG6056	0.0033602151	0	1
VOG6057	0.0030241935	0	1
VOG6058	0.0040322581	0	1
VOG6059	0.0030241935	0	1
VOG6060	0.0033602151	0	1
VOG6061	0.0033602151	0	1
VOG6062	0.0030241935	0	1
VOG6063	0.0030241935	0.6945279615	0.0043354372
VOG6064	0.002688172	0.000200441	0.9306099608
VOG6065	0.0030241935	0	1
VOG6066	0.0050403226	0	1
VOG6067	0.0060483871	0	1
VOG6068	0.0063844086	0	1
VOG6069	0.0067204301	0	1
VOG6070	0.0063844086	0	1
VOG6071	0.0067204301	0	1
VOG6072	0.0067204301	0	1
VOG6073	0.0067204301	0	1
VOG6074	0.0067204301	0	1
VOG6075	0.0033602151	0	1
VOG6076	0.0036962366	0	1
VOG6077	0.002688172	0.000200441	0.9306099608
VOG6078	0.0033602151	0	1
VOG6079	0.0077284946	0	1
VOG6080	0.0043682796	0	1
VOG6081	0.0047043011	0	1
VOG6082	0.0030241935	0	1
VOG6083	0.0030241935	0.2800160353	0.0106846774
VOG6084	0.0030241935	0.0004008819	0.8829567577
VOG6085	0.0033602151	0.0348767288	0.0878787559
VOG6086	0.0077284946	0.0004008819	0.9506872468
VOG6087	0.0030241935	0	1
VOG6088	0.0043682796	0.0006013229	0.8789997967
VOG6089	0.0033602151	0	1
VOG6090	0.0033602151	0	1
VOG6091	0.0077284946	0.000200441	0.974720318
VOG6092	0.0036962366	0.000200441	0.9485610578
VOG6093	0.0030241935	0	1
VOG6094	0.0043682796	0	1
VOG6095	0.0036962366	0.000200441	0.9485610578
VOG6096	0.0030241935	0	1
VOG6097	0.0070564516	0	1
VOG6098	0.0060483871	0	1
VOG6099	0.002688172	0	1
VOG6100	0.0030241935	0	1
VOG6101	0.0060483871	0	1
VOG6102	0.0050403226	0	1
VOG6103	0.0060483871	0	1
VOG6104	0.0036962366	0	1
VOG6105	0.0063844086	0	1
VOG6106	0.0030241935	0	1
VOG6107	0.0067204301	0	1
VOG6108	0.0030241935	0	1
VOG6109	0.002688172	0	1
VOG6110	0.0040322581	0	1
VOG6111	0.0067204301	0	1
VOG6112	0.0040322581	0	1
VOG6113	0.0033602151	0	1
VOG6114	0.0030241935	0	1
VOG6115	0.0033602151	0	1
VOG6116	0.0030241935	0.0745640409	0.038977476
VOG6117	0.0030241935	0	1
VOG6118	0.0030241935	0	1
VOG6119	0.002688172	0	1
VOG6120	0.0030241935	0	1
VOG6121	0.0030241935	0	1
VOG6122	0.0033602151	0	1
VOG6123	0.0063844086	0	1
VOG6124	0.0033602151	0	1
VOG6125	0.0023521505	0	1
VOG6126	0.0033602151	0	1
VOG6127	0.0033602151	0	1
VOG6128	0.002016129	0.0004008819	0.8341414479
VOG6129	0.0036962366	0	1
VOG6130	0.0047043011	0	1
VOG6131	0.0030241935	0	1
VOG6132	0.0033602151	0.0012026458	0.7364272429
VOG6133	0.0030241935	0	1
VOG6134	0.0030241935	0.000200441	0.9378407168
VOG6135	0.0036962366	0	1
VOG6136	0.0036962366	0	1
VOG6137	0.0030241935	0.000200441	0.9378407168
VOG6138	0.0030241935	0.0006013229	0.8341414479
VOG6139	0.0036962366	0	1
VOG6140	0.0030241935	0.0022048507	0.5783453766
VOG6141	0.0030241935	0	1
VOG6142	0.0047043011	0	1
VOG6143	0.0033602151	0	1
VOG6144	0.0033602151	0	1
VOG6145	0.0030241935	0	1
VOG6146	0.0030241935	0	1
VOG6147	0.0030241935	0	1
VOG6148	0.0030241935	0	1
VOG6149	0.0053763441	0	1
VOG6150	0.0050403226	0	1
VOG6151	0.0036962366	0.0004008819	0.9021551512
VOG6152	0.002688172	0	1
VOG6153	0.0030241935	0.006614552	0.313753852
VOG6154	0.0057123656	0	1
VOG6155	0.0080645161	0	1
VOG6156	0.0030241935	0.0010022049	0.7510914839
VOG6157	0.0036962366	0	1
VOG6158	0.0030241935	0	1
VOG6159	0.0030241935	0	1
VOG6160	0.0033602151	0.0026057326	0.5632324053
VOG6161	0.002016129	0	1
VOG6162	0.0043682796	0	1
VOG6163	0.0030241935	0	1
VOG6164	0.0036962366	0	1
VOG6165	0.0040322581	0	1
VOG6166	0.0030241935	0	1
VOG6167	0.0023521505	0.0222489477	0.0956116071
VOG6168	0.002688172	0.0006013229	0.8171990172
VOG6169	0.0023521505	0	1
VOG6170	0.0477150538	0.0577269994	0.452523944
VOG6171	0.0080645161	0.0030066146	0.7284275077
VOG6172	0.002688172	0	1
VOG6173	0.002688172	0.0100220485	0.2114968841
VOG6174	0.002688172	0.0098216075	0.2148856441
VOG6175	0.0033602151	0	1
VOG6176	0.0040322581	0	1
VOG6177	0.002688172	0	1
VOG6178	0.002688172	0.000200441	0.9306099608
VOG6179	0.002688172	0.000200441	0.9306099608
VOG6180	0.0033602151	0	1
VOG6181	0.0033602151	0	1
VOG6182	0.0030241935	0.0014030868	0.6830815572
VOG6183	0.002688172	0	1
VOG6184	0.0023521505	0	1
VOG6185	0.0030241935	0	1
VOG6186	0.0033602151	0	1
VOG6187	0.002688172	0	1
VOG6188	0.002688172	0	1
VOG6189	0.002688172	0	1
VOG6190	0.0030241935	0	1
VOG6191	0.002688172	0	1
VOG6192	0.002688172	0	1
VOG6193	0.002688172	0.0028061736	0.4892615475
VOG6194	0.0040322581	0.0038083784	0.5142768787
VOG6195	0.002016129	0	1
VOG6196	0.002688172	0	1
VOG6197	0.002016129	0	1
VOG6198	0.002688172	0	1
VOG6199	0.0033602151	0	1
VOG6200	0.002688172	0.0030066146	0.4720408743
VOG6201	0.002688172	0.0032070555	0.4559912257
VOG6202	0.0033602151	0.000200441	0.9437067302
VOG6203	0.0023521505	0.033473642	0.0656552269
VOG6204	0.002688172	0	1
VOG6205	0.0030241935	0	1
VOG6206	0.002688172	0	1
VOG6207	0.002688172	0	1
VOG6208	0.0030241935	0.0004008819	0.8829567577
VOG6209	0.0087365591	0.0258568851	0.2525495602
VOG6210	0.0087365591	0	1
VOG6211	0.002688172	0.0018039687	0.5984166967
VOG6212	0.0033602151	0	1
VOG6213	0.0030241935	0	1
VOG6214	0.002688172	0	1
VOG6215	0.0036962366	0.0006013229	0.8600780479
VOG6216	0.002688172	0.000200441	0.9306099608
VOG6217	0.002688172	0	1
VOG6218	0.002688172	0	1
VOG6219	0.0023521505	0	1
VOG6220	0.0023521505	0	1
VOG6221	0.0023521505	0	1
VOG6222	0.002688172	0	1
VOG6223	0.0023521505	0	1
VOG6224	0.002688172	0.0048105833	0.3584824316
VOG6225	0.0047043011	0	1
VOG6226	0.002016129	0	1
VOG6227	0.002688172	0	1
VOG6228	0.002688172	0	1
VOG6229	0.002688172	0	1
VOG6230	0.002688172	0	1
VOG6231	0.0023521505	0	1
VOG6232	0.0040322581	0	1
VOG6233	0.002688172	0	1
VOG6234	0.002688172	0	1
VOG6235	0.0030241935	0.0104229304	0.2248951932
VOG6236	0.002688172	0.0118260172	0.1852099343
VOG6237	0.002688172	0.0020044097	0.5728556666
VOG6238	0.002688172	0.000200441	0.9306099608
VOG6239	0.002688172	0.0006013229	0.8171990172
VOG6240	0.0023521505	0	1
VOG6241	0.0033602151	0	1
VOG6242	0.0030241935	0.0026057326	0.5371639809
VOG6243	0.002688172	0.0008017639	0.7702640111
VOG6244	0.0023521505	0.0126277811	0.1570201114
VOG6245	0.0030241935	0.000200441	0.9378407168
VOG6246	0.002688172	0.0006013229	0.8171990172
VOG6247	0.002688172	0.1789937863	0.0147960319
VOG6248	0.0023521505	0	1
VOG6249	0.0036962366	0.0006013229	0.8600780479
VOG6250	0.0047043011	0	1
VOG6251	0.0030241935	0	1
VOG6252	0.0043682796	0	1
VOG6253	0.002688172	0	1
VOG6254	0.0067204301	0	1
VOG6255	0.0067204301	0	1
VOG6256	0.002688172	0.0110242534	0.1960391371
VOG6257	0.0050403226	0	1
VOG6258	0.002688172	0	1
VOG6259	0.002688172	0	1
VOG6260	0.0084005376	0	1
VOG6261	0.0077284946	0	1
VOG6262	0.002688172	0	1
VOG6263	0.002016129	0	1
VOG6264	0.0030241935	0	1
VOG6265	0.002688172	0.0010022049	0.7284275077
VOG6266	0.002688172	0.0110242534	0.1960391371
VOG6267	0.002688172	0	1
VOG6268	0.002688172	0	1
VOG6269	0.002688172	0.0274604129	0.0891641199
VOG6270	0.002688172	0	1
VOG6271	0.0023521505	0	1
VOG6272	0.002688172	0	1
VOG6273	0.002688172	0	1
VOG6274	0.0023521505	0	1
VOG6275	0.002688172	0.0763680096	0.0340033124
VOG6276	0.002688172	0	1
VOG6277	0.002688172	0	1
VOG6278	0.002688172	0	1
VOG6279	0.0036962366	0.0004008819	0.9021551512
VOG6280	0.0023521505	0	1
VOG6281	0.0030241935	0	1
VOG6282	0.0016801075	0.0503106835	0.0323154831
VOG6283	0.002688172	0.0006013229	0.8171990172
VOG6284	0.002688172	0	1
VOG6285	0.002688172	0	1
VOG6286	0.0030241935	0	1
VOG6287	0.002688172	0	1
VOG6288	0.002688172	0	1
VOG6289	0.0036962366	0.0034074965	0.520323122
VOG6290	0.0033602151	0	1
VOG6291	0.0036962366	0	1
VOG6292	0.002016129	0	1
VOG6293	0.0030241935	0	1
VOG6294	0.002688172	0	1
VOG6295	0.0030241935	0	1
VOG6296	0.0030241935	0	1
VOG6297	0.0047043011	0	1
VOG6298	0.002688172	0	1
VOG6299	0.002688172	0	1
VOG6300	0.002688172	0	1
VOG6301	0.0036962366	0	1
VOG6302	0.0053763441	0	1
VOG6303	0.0057123656	0	1
VOG6304	0.0023521505	0	1
VOG6305	0.0023521505	0.0116255763	0.1682784741
VOG6306	0.0067204301	0.000200441	0.9710381876
VOG6307	0.0134408602	0.000200441	0.9853063159
VOG6308	0.002688172	0	1
VOG6309	0.0016801075	0	1
VOG6310	0.0033602151	0.0032070555	0.5116608209
VOG6311	0.002688172	0	1
VOG6312	0.0030241935	0.000200441	0.9378407168
VOG6313	0.0030241935	0	1
VOG6314	0.0030241935	0	1
VOG6315	0.0030241935	0	1
VOG6316	0.0036962366	0	1
VOG6317	0.0023521505	0	1
VOG6318	0.002688172	0	1
VOG6319	0.0030241935	0	1
VOG6320	0.0030241935	0.000200441	0.9378407168
VOG6321	0.0030241935	0	1
VOG6322	0.002688172	0.000200441	0.9306099608
VOG6323	0.0033602151	0	1
VOG6324	0.0033602151	0	1
VOG6325	0.002688172	0	1
VOG6326	0.0047043011	0	1
VOG6327	0.002688172	0	1
VOG6328	0.002688172	0	1
VOG6329	0.001344086	0	1
VOG6330	0.002016129	0.006614552	0.2336002248
VOG6331	0.0043682796	0.0839847665	0.0494411881
VOG6332	0.0047043011	0.0016035278	0.7457876866
VOG6333	0.002688172	0	1
VOG6334	0.0050403226	0	1
VOG6335	0.0043682796	0	1
VOG6336	0.002688172	0	1
VOG6337	0.0016801075	0	1
VOG6338	0.002688172	0	1
VOG6339	0.0043682796	0	1
VOG6340	0.0033602151	0.000200441	0.9437067302
VOG6341	0.002688172	0.0036079375	0.426957638
VOG6342	0.002688172	0.000200441	0.9306099608
VOG6343	0.002688172	0	1
VOG6344	0.002688172	0	1
VOG6345	0.0047043011	0.0026057326	0.6435402731
VOG6346	0.002688172	0	1
VOG6347	0.0023521505	0	1
VOG6348	0.0030241935	0.0014030868	0.6830815572
VOG6349	0.0016801075	0	1
VOG6350	0.0315860215	0.0006013229	0.9813180329
VOG6351	0.002688172	0	1
VOG6352	0.0023521505	0	1
VOG6353	0.002688172	0.0014030868	0.6570525484
VOG6354	0.002688172	0	1
VOG6355	0.002688172	0	1
VOG6356	0.002688172	0	1
VOG6357	0.002688172	0	1
VOG6358	0.0023521505	0.0016035278	0.5946263472
VOG6359	0.002688172	0	1
VOG6360	0.002688172	0	1
VOG6361	0.0030241935	0	1
VOG6362	0.0094086022	0	1
VOG6363	0.0016801075	0	1
VOG6364	0.002688172	0	1
VOG6365	0.002688172	0	1
VOG6366	0.002688172	0	1
